.RUT (CBOE),776.99,+1.12,
Jan 08 2007 @ 21:29 ET (Data 15 Minutes Delayed),
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
07 Dec 750.0 (RUT LJ-B),100.70,pc,91.40,94.00,0,3969,07 Dec 750.0 (RUT XJ-B),35.10,pc,42.00,44.10,0,927,
07 Dec 750.0 (RUT LJ-8),86.55,pc,91.90,94.00,0,3969,07 Dec 750.0 (RUT XJ-8),40.10,pc,42.10,43.90,0,927,
07 Dec 800.0 (RUT LS),61.70,-9.80,62.90,64.80,1000,10602,07 Dec 800.0 (RUT XS),62.20,--,60.50,62.20,6,4617,
07 Dec 800.0 (RUT LS-E),71.90,pc,62.90,64.80,0,10602,07 Dec 800.0 (RUT XS-E),62.20,+2.80,60.50,62.20,6,4617,
07 Dec 800.0 (RUT LS-A),61.70,-12.30,62.90,64.80,1000,10602,07 Dec 800.0 (RUT XS-A),54.10,pc,60.50,62.20,0,4617,
07 Dec 800.0 (RUT LS-B),70.60,pc,62.40,64.90,0,10602,07 Dec 800.0 (RUT XS-B),0,pc,60.50,62.50,0,4617,
07 Dec 800.0 (RUT LS-8),71.70,pc,62.80,64.80,0,10602,07 Dec 800.0 (RUT XS-8),62.20,pc,60.50,62.20,0,4617,
07 Dec 850.0 (RUZ LJ),46.60,pc,39.50,41.20,0,3897,07 Dec 850.0 (RUZ XJ),83.50,pc,84.50,86.10,0,1867,
07 Dec 850.0 (RUZ LJ-E),50.70,pc,39.50,41.20,0,3897,07 Dec 850.0 (RUZ XJ-E),83.50,pc,84.50,86.10,0,1867,
07 Dec 850.0 (RUZ LJ-A),43.00,pc,39.50,41.20,0,3897,07 Dec 850.0 (RUZ XJ-A),75.30,pc,84.30,86.10,0,1867,
07 Dec 850.0 (RUZ LJ-B),45.70,pc,39.00,41.20,0,3897,07 Dec 850.0 (RUZ XJ-B),80.60,pc,84.50,86.60,0,1867,
07 Dec 850.0 (RUZ LJ-8),40.80,pc,39.30,41.20,0,3897,07 Dec 850.0 (RUZ XJ-8),79.10,pc,84.50,86.10,0,1867,
07 Dec 900.0 (RUZ LT),29.60,pc,22.40,24.00,0,2479,07 Dec 900.0 (RUZ XT),101.50,pc,114.70,116.70,0,612,
07 Dec 900.0 (RUZ LT-E),30.40,pc,22.10,24.00,0,2479,07 Dec 900.0 (RUZ XT-E),112.50,pc,114.70,116.70,0,612,
07 Dec 900.0 (RUZ LT-A),30.00,pc,22.40,24.00,0,2479,07 Dec 900.0 (RUZ XT-A),103.20,pc,114.40,116.70,0,612,
07 Dec 900.0 (RUZ LT-B),0,pc,22.00,24.40,0,2479,07 Dec 900.0 (RUZ XT-B),109.30,pc,114.70,117.50,0,612,
07 Dec 900.0 (RUZ LT-8),29.60,pc,22.10,24.00,0,2479,07 Dec 900.0 (RUZ XT-8),101.50,pc,114.70,116.70,0,612,
07 Dec 950.0 (RUZ LU),16.15,pc,11.20,12.60,0,801,07 Dec 950.0 (RUZ XU),135.20,pc,150.70,153.00,0,144,
07 Dec 950.0 (RUZ LU-E),0,pc,0,0,0,801,07 Dec 950.0 (RUZ XU-E),0,pc,0,0,0,144,
07 Dec 950.0 (RUZ LU-A),15.70,pc,11.20,12.60,0,801,07 Dec 950.0 (RUZ XU-A),0,pc,150.70,153.00,0,144,
07 Dec 950.0 (RUZ LU-B),16.30,pc,0,0,0,801,07 Dec 950.0 (RUZ XU-B),150.80,pc,0,0,0,144,
07 Dec 950.0 (RUZ LU-8),16.15,pc,11.20,12.60,0,801,07 Dec 950.0 (RUZ XU-8),135.20,pc,150.70,153.00,0,144,
08 Jun 600.0 (YQV FH),215.80,-15.00,217.50,219.90,10,86,08 Jun 600.0 (YQV RH),15.90,pc,18.00,19.20,0,30,
08 Jun 600.0 (YQV FH-E),229.10,pc,217.50,220.10,0,86,08 Jun 600.0 (YQV RH-E),15.90,pc,17.20,19.30,0,30,
08 Jun 600.0 (YQV FH-A),0,pc,217.40,219.90,0,86,08 Jun 600.0 (YQV RH-A),0,pc,18.00,19.20,0,30,
08 Jun 600.0 (YQV FH-B),227.60,pc,216.70,220.20,0,86,08 Jun 600.0 (YQV RH-B),18.00,pc,17.10,19.40,0,30,
08 Jun 600.0 (YQV FH-8),215.80,-15.00,217.50,220.10,10,86,08 Jun 600.0 (YQV RH-8),0,pc,17.20,19.20,0,30,
08 Jun 650.0 (YQV FM),178.10,-9.00,179.50,182.10,10,161,08 Jun 650.0 (YQV RM),26.20,pc,26.60,27.90,0,75,
08 Jun 650.0 (YQV FM-E),0,pc,179.50,182.20,0,161,08 Jun 650.0 (YQV RM-E),0,pc,25.50,27.90,0,75,
08 Jun 650.0 (YQV FM-A),0,pc,179.40,182.10,0,161,08 Jun 650.0 (YQV RM-A),0,pc,26.60,27.90,0,75,
08 Jun 650.0 (YQV FM-B),189.30,pc,178.90,182.30,0,161,08 Jun 650.0 (YQV RM-B),0,pc,25.50,28.00,0,75,
08 Jun 650.0 (YQV FM-8),178.10,-9.00,179.50,182.20,10,161,08 Jun 650.0 (YQV RM-8),26.20,pc,25.50,27.90,0,75,
08 Jun 700.0 (YQV FR),143.00,-17.90,144.10,146.80,10,75,08 Jun 700.0 (YQV RR),35.20,pc,37.50,39.10,0,30,
08 Jun 700.0 (YQV FR-E),0,pc,144.10,146.80,0,75,08 Jun 700.0 (YQV RR-E),0,pc,36.40,39.10,0,30,
08 Jun 700.0 (YQV FR-A),0,pc,144.10,146.80,0,75,08 Jun 700.0 (YQV RR-A),0,pc,37.50,39.10,0,30,
08 Jun 700.0 (YQV FR-B),153.50,pc,143.60,146.90,0,75,08 Jun 700.0 (YQV RR-B),35.90,pc,36.50,39.20,0,30,
08 Jun 700.0 (YQV FR-8),143.00,-17.90,144.10,146.80,10,75,08 Jun 700.0 (YQV RR-8),35.20,pc,36.50,39.10,0,30,
08 Jun 750.0 (YQV FW),127.70,pc,111.90,114.50,0,75,08 Jun 750.0 (YQV RW),50.60,pc,51.60,53.20,0,115,
08 Jun 750.0 (YQV FW-E),0,pc,111.90,114.50,0,75,08 Jun 750.0 (YQV RW-E),0,pc,50.50,53.20,0,115,
08 Jun 750.0 (YQV FW-A),0,pc,111.90,114.50,0,75,08 Jun 750.0 (YQV RW-A),0,pc,51.60,53.20,0,115,
08 Jun 750.0 (YQV FW-B),120.60,pc,111.50,114.60,0,75,08 Jun 750.0 (YQV RW-B),49.80,pc,50.50,53.30,0,115,
08 Jun 750.0 (YQV FW-8),127.70,pc,111.90,114.50,0,75,08 Jun 750.0 (YQV RW-8),50.60,pc,50.50,53.20,0,115,
08 Jun 800.0 (YQV FB),97.50,pc,83.50,85.80,0,30,08 Jun 800.0 (YQV RB),61.70,pc,69.20,71.30,0,50,
08 Jun 800.0 (YQV FB-E),89.00,pc,83.50,85.80,0,30,08 Jun 800.0 (YQV RB-E),0,pc,68.60,71.30,0,50,
08 Jun 800.0 (YQV FB-A),0,pc,83.50,85.80,0,30,08 Jun 800.0 (YQV RB-A),0,pc,69.20,71.30,0,50,
08 Jun 800.0 (YQV FB-B),91.10,pc,83.10,85.80,0,30,08 Jun 800.0 (YQV RB-B),66.80,pc,68.70,71.30,0,50,
08 Jun 800.0 (YQV FB-8),97.50,pc,83.50,85.80,0,30,08 Jun 800.0 (YQV RB-8),61.70,pc,68.70,71.30,0,50,
08 Jun 850.0 (YQV FG),67.10,pc,59.20,61.30,0,11,08 Jun 850.0 (YQV RG),81.40,pc,91.10,93.20,0,30,
08 Jun 850.0 (YQV FG-E),0,pc,59.20,61.30,0,11,08 Jun 850.0 (YQV RG-E),0,pc,90.30,93.20,0,30,
08 Jun 850.0 (YQV FG-A),0,pc,59.20,61.30,0,11,08 Jun 850.0 (YQV RG-A),0,pc,91.10,93.20,0,30,
08 Jun 850.0 (YQV FG-B),65.80,pc,59.00,61.30,0,11,08 Jun 850.0 (YQV RG-B),87.50,pc,90.20,93.50,0,30,
08 Jun 850.0 (YQV FG-8),0,pc,59.20,61.30,0,11,08 Jun 850.0 (YQV RG-8),81.40,pc,90.30,93.20,0,30,
08 Jun 900.0 (YQV FL),45.90,pc,39.70,41.70,0,22,08 Jun 900.0 (YQV RL),119.10,+13.50,117.50,119.60,11,30,
08 Jun 900.0 (YQV FL-E),46.10,pc,39.60,41.70,0,22,08 Jun 900.0 (YQV RL-E),0,pc,116.70,119.60,0,30,
08 Jun 900.0 (YQV FL-A),0,pc,39.70,41.70,0,22,08 Jun 900.0 (YQV RL-A),0,pc,117.50,119.70,0,30,
08 Jun 900.0 (YQV FL-B),45.20,pc,39.50,41.80,0,22,08 Jun 900.0 (YQV RL-B),120.10,+7.30,116.60,120.60,11,30,
08 Jun 900.0 (YQV FL-8),0,pc,39.70,41.70,0,22,08 Jun 900.0 (YQV RL-8),105.60,pc,116.70,119.60,0,30,
08 Dec 550.0 (YQV LK),277.20,pc,268.60,270.70,0,280,08 Dec 550.0 (YQV XK),16.60,+0.20,14.40,16.20,40,350,
08 Dec 550.0 (YQV LK-E),277.20,pc,268.60,270.70,0,280,08 Dec 550.0 (YQV XK-E),16.60,+0.20,14.40,16.20,40,350,
08 Dec 550.0 (YQV LK-A),0,pc,0,0,0,280,08 Dec 550.0 (YQV XK-A),0,pc,0,0,0,350,
08 Dec 550.0 (YQV LK-B),0,pc,0,0,0,280,08 Dec 550.0 (YQV XK-B),0,pc,0,0,0,350,
08 Dec 550.0 (YQV LK-8),0,pc,0,0,0,280,08 Dec 550.0 (YQV XK-8),0,pc,0,0,0,350,
08 Dec 600.0 (YQV LH),228.50,-8.50,230.00,232.50,10,65,08 Dec 600.0 (YQV XH),0,pc,23.40,25.10,0,0,
08 Dec 600.0 (YQV LH-E),239.40,pc,229.80,232.50,0,65,08 Dec 600.0 (YQV XH-E),0,pc,22.80,25.40,0,0,
08 Dec 600.0 (YQV LH-A),0,pc,229.00,233.10,0,65,08 Dec 600.0 (YQV XH-A),0,pc,23.40,25.10,0,0,
08 Dec 600.0 (YQV LH-B),239.90,pc,228.90,232.50,0,65,08 Dec 600.0 (YQV XH-B),0,pc,22.50,25.30,0,0,
08 Dec 600.0 (YQV LH-8),228.50,-8.50,230.00,232.50,10,65,08 Dec 600.0 (YQV XH-8),0,pc,22.60,25.30,0,0,
08 Dec 650.0 (YQV LM),192.80,-8.00,194.10,197.00,10,78,08 Dec 650.0 (YQV XM),33.80,+1.40,32.70,34.70,10,27,
08 Dec 650.0 (YQV LM-E),205.20,pc,194.10,197.00,0,78,08 Dec 650.0 (YQV XM-E),0,pc,32.20,34.70,0,27,
08 Dec 650.0 (YQV LM-A),0,pc,193.30,197.40,0,78,08 Dec 650.0 (YQV XM-A),33.80,+1.40,32.70,34.70,10,27,
08 Dec 650.0 (YQV LM-B),203.80,pc,193.20,197.00,0,78,08 Dec 650.0 (YQV XM-B),0,pc,32.10,34.70,0,27,
08 Dec 650.0 (YQV LM-8),192.80,-8.00,194.10,197.00,10,78,08 Dec 650.0 (YQV XM-8),0,pc,32.20,34.70,0,27,
08 Dec 700.0 (YQV LR),159.40,-13.90,160.50,163.20,10,32,08 Dec 700.0 (YQV XR),42.00,pc,44.30,46.50,0,31,
08 Dec 700.0 (YQV LR-E),0,pc,160.40,163.20,0,32,08 Dec 700.0 (YQV XR-E),0,pc,43.90,46.50,0,31,
08 Dec 700.0 (YQV LR-A),0,pc,159.60,163.60,0,32,08 Dec 700.0 (YQV XR-A),0,pc,44.30,46.60,0,31,
08 Dec 700.0 (YQV LR-B),170.00,pc,159.80,163.20,0,32,08 Dec 700.0 (YQV XR-B),0,pc,43.90,46.60,0,31,
08 Dec 700.0 (YQV LR-8),159.40,-13.90,160.50,163.20,10,32,08 Dec 700.0 (YQV XR-8),42.00,pc,43.90,46.50,0,31,
08 Dec 750.0 (YQV LW),138.00,pc,129.30,132.30,0,15,08 Dec 750.0 (YQV XW),63.20,+7.00,58.40,60.90,2,21,
08 Dec 750.0 (YQV LW-E),138.00,pc,129.30,132.30,0,15,08 Dec 750.0 (YQV XW-E),63.20,+7.00,58.20,60.90,2,21,
08 Dec 750.0 (YQV LW-A),0,pc,128.60,132.70,0,15,08 Dec 750.0 (YQV XW-A),0,pc,58.40,61.00,0,21,
08 Dec 750.0 (YQV LW-B),138.00,pc,128.90,132.30,0,15,08 Dec 750.0 (YQV XW-B),0,pc,58.20,60.90,0,21,
08 Dec 750.0 (YQV LW-8),0,pc,129.30,132.30,0,15,08 Dec 750.0 (YQV XW-8),57.30,pc,58.20,60.90,0,21,
08 Dec 800.0 (YQV LB),106.70,pc,101.30,104.30,0,110,08 Dec 800.0 (YQV XB),80.20,+8.90,75.60,78.30,3,121,
08 Dec 800.0 (YQV LB-E),106.70,pc,101.30,104.30,0,110,08 Dec 800.0 (YQV XB-E),76.00,pc,75.50,78.30,0,121,
08 Dec 800.0 (YQV LB-A),0,pc,100.90,104.60,0,110,08 Dec 800.0 (YQV XB-A),79.50,--,75.60,78.60,2,121,
08 Dec 800.0 (YQV LB-B),109.10,pc,101.00,104.30,0,110,08 Dec 800.0 (YQV XB-B),73.60,pc,75.40,78.40,0,121,
08 Dec 800.0 (YQV LB-8),0,pc,101.30,104.30,0,110,08 Dec 800.0 (YQV XB-8),80.20,+6.20,75.50,78.30,1,121,
08 Dec 850.0 (YQV LG),82.10,pc,77.20,79.80,0,33,08 Dec 850.0 (YQV XG),90.80,pc,96.10,98.90,0,20,
08 Dec 850.0 (YQV LG-E),82.10,pc,77.20,79.80,0,33,08 Dec 850.0 (YQV XG-E),0,pc,96.10,98.90,0,20,
08 Dec 850.0 (YQV LG-A),0,pc,76.70,80.10,0,33,08 Dec 850.0 (YQV XG-A),0,pc,96.10,99.70,0,20,
08 Dec 850.0 (YQV LG-B),83.30,pc,76.60,79.80,0,33,08 Dec 850.0 (YQV XG-B),93.60,pc,96.10,98.90,0,20,
08 Dec 850.0 (YQV LG-8),81.20,pc,76.70,79.80,0,33,08 Dec 850.0 (YQV XG-8),92.00,pc,96.10,98.90,0,20,
08 Dec 900.0 (YQV LL),60.30,pc,56.10,59.10,0,22,08 Dec 900.0 (YQV XL),114.70,pc,120.30,123.20,0,32,
08 Dec 900.0 (YQV LL-E),60.30,pc,56.10,59.10,0,22,08 Dec 900.0 (YQV XL-E),115.10,pc,120.30,123.20,0,32,
08 Dec 900.0 (YQV LL-A),0,pc,56.10,59.30,0,22,08 Dec 900.0 (YQV XL-A),0,pc,120.30,124.10,0,32,
08 Dec 900.0 (YQV LL-B),61.50,pc,55.90,59.10,0,22,08 Dec 900.0 (YQV XL-B),116.80,pc,120.30,123.50,0,32,
08 Dec 900.0 (YQV LL-8),59.70,pc,56.00,59.10,0,22,08 Dec 900.0 (YQV XL-8),114.70,pc,120.30,123.40,0,32,
